connector,metadata_schema_version,namespace,provider_ref,default_title,title_hash,consistency_state,is_generic,observed_row_count,term_fingerprint,prior_state,disposition_code,entity_slug,attributes_json,reviewer,review_batch,rationale,source_citation
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3600,"caperberry, pickled",65492b765d2492a187e48befb79568c6e59fdeab69cd790e38d6f527fb705011,consistent,0,1,b28ce626a298f6041a1fc007b8293e0cf2ed8821368ac0d2893923120f76353b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3602,candied ginger,803d1fcde6822a6acc6bd7ef6231312ccb1920560153f4e8e5d3b1858119aad5,consistent,0,2,7bffa2ad765554f66bef47d05a6279f0c2285bc4076a32af89a45615230982f4,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3613,"crème fraîche, 15% fat",a76a727b476ad9db3826e1cdfe573c53ede5d7c74bf0c0058e17368f2bcf6bfa,consistent,0,1,438b91905b475be96a0ba957822311af3a81d29e58b77b87ddd7d08b17adfde4,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-363,baguette,7824e0764d79dd525f665d48e0038138cd069fce242b1d8a7b0f6b41f1a3d1be,consistent,0,1,4ef11a9d8ee31afadcecbeae55939c51d820c001666c69c5a043c860fadb720e,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3641,"clam, fresh, cleaned",5514912f4f10544aacfe2668abe2739f13c40d061a01465a0617ce58d7ea1dce,consistent,0,2,1efdf7149f4907655ad2684bfcfd73cf18e427844f8e0590b90921a773aab35e,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3657,dark brown sugar,84ddae80c4ca044520d906ec3c5ce00d837bbfdca1ef7a8623d681f460ede94b,consistent,0,5,fa66342639d983740ded05711f348fbe7e321c291d3d5e6cda994ef8d5e631d5,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-366,serrano chilli,0f0dc127751784ee1cb53f82fe928961da992ab2b6e7cca7b5d9f7b663446e88,consistent,0,1,4314cb031ae2d23125c8fb51cef1b51edec6b7d35ca093f42237f8fc06ba6a30,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3666,pesto rosso,8369dab2d5d95cb1f4d58f2fb162556525262a018dc57d9929271afdd87ebd9e,consistent,0,1,891d2070aebade235f206bb35ec184cec017ebd58c410b43435eb87de28163fb,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-367,soda water,97b1f419383eb81ae0426377e79b0af826f756d106b074590f922f9d90d9c894,consistent,0,1,39530fd6d09022a807c8d45bfd5b22bfd29247c59b18d8f48933bc226c80bf94,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3677,blue cheese,83b2fcc9e36bae898b15f98ca998eff2a87768699dec98676132b32f2e2337ac,consistent,0,1,3ae6d5a305c0d6de3b93354508608eead44b8f347c64f226b6ee147e229199a1,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-368,"almond, blanched",a522dcc0c64405545268cd7aef04a8483a48de79f0d72d4b51faef79c04df265,consistent,0,3,33b95cd6e7d8ccf67bc850e07c3698c9c870f180e2f6eef2db4998c2f57862f3,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-369,"Chinese egg noodles, dried",7ddb701b34755ad94d1d167ad85c5e117232378be8814de622409ac047e06883,consistent,0,2,9b05f004ac3e9d37ceb2491a9c8b4fb73c30a06277bdcd55458a95def8bbb151,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-37,ice cube,a25c343856888b65e507e147e043b0d4a2bb4be8c7b2136fc45109261bfc640d,consistent,0,8,97e722ab0a5358d8335ea7e87f187fe7163cdd7d296bff977795b0f1df1e94b1,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3724,"soybean, black, fermented (douchi)",1b3bb0a3f60291eff8b31552912e330ebd13b66ecef49e760af579f89cce56c0,consistent,0,1,231753a59fae7e2e508554dff6c9d38e076cb624a95cc1a31f7eb53e8ec1ccab,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3726,edible lavender flower,8ca29741f30b89b495dd3d7aeceb7edf742970988d9ce2cead102a54822922f9,consistent,0,1,f8c324031604c10645045aec17e2b7f563634747db3459ac584b96775e37ab9c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-373,"coriander root, fresh",e70474aa02770201b5216c8730150eb156cb42ee893a7e7a86a80a03e4e7aca4,consistent,0,1,98066c29f1ea044b050f6b4de608048c75dc52362265dc2fa6e30323f39cafb6,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3731,"nut, whole",64eec969e5eac30977e69f46d81d227d769712eaf301ab8c6605b105ad1659f5,consistent,0,1,f489c52a2d0c4490028bed1e9df2168638fd2ffc13decee52bb40f2cc49a66a1,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-374,"shrimp paste, any kind",f6f251658ea0623ae40f307226f38238d4842e682ea5a66b3ca7b331591fe6ce,consistent,1,1,481dca5d91df6888ceef2c63e951af8194bfc93a33397f13af764a8518d8955b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-375,"Thai basil, fresh",b69d63a644caf3371a4753d007286ac5a5adf3ee701d589318c379bc20e2fe91,consistent,0,1,56872282030a0324b349bac634bdb7af64241ae5d1ba307fea3b66e8e7c491f3,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3765,mirin,36413cff904407f785f9fc2cda350203596faf365847dca195e34b4fb2f91794,consistent,0,1,42bda53562eeee927e374878991c58690e62d247fc32ef86652cdbfb6d26f2ec,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3766,"soybean kernel, green, fresh",bb1c310cab3a8cc7b2f5af15a78eecf206523ca12ce55635ade4762e16a4262a,consistent,0,2,9fc424887af831643254d6a152d01eccd41817d4f4244cfcca971240ee26e073,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-378350,hot sauce,905f6a6c4f7c7c8f525a396c13b983bc6e4380a3c3e05e432a28f85c8a8f2890,consistent,0,1,d788a36bc02396954091c0670728dffe25a9e66749b310f4e5190b60b9415e9c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3796,hamburger bun,816673cc0e1d2c9f22638c0da0afb5f2be69a54d28a64db370ccdabbb94ecb6f,consistent,0,1,f42b5506fb00b2e63e3a61702cae5d31fd632a8730811ab2b6bbe9f0c4eb3d46,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-38,green pepper,aeb13f86c4b1aa67917de0948597272ad0962772ccb807867f227a4e8d09bd24,consistent,0,4,8b3e9a18b9299333ea4bef23551342adbd0b758b9ae6e3616fe0b9d8c3f8a86b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-380,cardamom seed,7d0d2fb5bf529f4ba08d0f4d7624a2f196a4747dcf959cd0b686eaa497334bf1,consistent,0,1,ea7e5da63e9569d48ef7c590f0e17f9cf845bfe1addfe23b1b0f47bbdda12f94,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-381,"potato, waxy",d5db074b7eecbc6afeffeeb8f51bdeb4e2953aba1861592267b4ab405aa0e8b1,consistent,0,1,ebfd3a106d8cdcf6c613877dc97797efcca3ad1efdab8a7914658d1f9952e611,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-382,"kaffir lime leaf, fresh",27aa524880c38fa808a4a99525afd04dc30f556ac1a652243c2b3edb196606df,consistent,0,3,dbc38ff672d83bb76af4aafb710b452618f6ecc0a27ffee3153b49fead66d701,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3821,"white fish fillet, skin on or skinless",98148a1b047b8bb9a51a12055a2b8e7c520338b44e131317d17542ed8433438a,consistent,0,2,ef1a217cd9bc6ca4d75347a8d96240bf2cff0b22802d972885b97a8ea4e301c2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-383069,"Italian soft wheat flour ""tipo 00""",0db4a14b167f5b4fab57d3f59016ea2b206e49d6e4b8cd92fe8630d20cd07af5,consistent,0,1,cb5ccfc04f3ab4c8f6cc72aeda3057392b0caccec8c7bb27d7f09e55ad8ba161,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3862,"yoghurt, any kind",ae017eac25eab4d7794c1b7d6e5d7dcc89994301a1ea92c49f6a00d332e5567b,consistent,1,1,24827e8189ab0fea7fd3bd70c43debae391ef760760a95146fecee1bfb512878,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3885,"peppers, mixed",c914c60b095395f58818b619a70dffb4e81a3ed75e6e1b1682761c4b970f7396,consistent,0,1,20c62ca2b38d9f28deee8c4c5c384fedab2d05f14f000d3d5c4dc50126d8a31d,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-389,wholegrain mustard,6c5c3a72acb79a47d8deec528a510539b2572db7dbe1133a6ccfa1dcbf27b3f0,consistent,0,1,6bc4baa362b0d0b73dc307415714151c7b262e4ede1fec74721056b6ee8731f9,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-39,"starch, any type",8f808457acdc38eaabf37ed7c0445ceea466482e82fd998669f13a40d9c39f33,consistent,1,1,e21bdcc26cb870d2708aadfba13ada0f52ad83c92c97d18049f48c59e9660de1,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-391,white peppercorn,3f0a29379585a07b8d8f8c094da8f3ea3f7e7b1635143e52991a7954ff68a99d,consistent,0,2,f44ee813bb7fcc157d2aca9d3af4241992b000eb4b4cda965dd928e2574771da,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-392,stock paste,385cd1c57b7f3f72e934bec3ba891ca11d433b246362e306bebec560b662154f,consistent,0,1,14de187bfaa1327dbc53e57de93acbdf0f56479cbb66ff1fb74fc9a4cf61c79c,D1,D1,stock-paste,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3927,"prawn, raw, unpeeled",85e516fb603b4f40b1de0f90868904752836266b61c168899e968d522a19a986,consistent,0,1,9ae852fcef850ef0f300a40333fccb1db82fc9029754bcbf42a1b29c3021f1b3,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-393,vegetable stock paste,e3b1927cc8a763ef27c7ed0fd4923cef7a2dd56d7431ca2f36c68031cb1358a2,consistent,0,9,768127677f9cef24f88f718d03d43ffce17176cdc9b5b73e2d091ff07d9458c4,D2,D2,stock-paste,"{""form"":""paste"",""variety"":""vegetable""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-3930,"chicken thigh, skinless, boneless",da82a24a41997819bcda2a46e37c9dc499ecd559102fe24d920a885d7b746dee,consistent,0,14,d3bd1036fdb3c6dbb6455156c2772ed16c1f77cef3d6f0c3e451f8995cff22c2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-394,"basil, fresh",19b3b5d99d585ada083515d77bae16e53801f537b917a045ee4f3ccb1caf676c,consistent,0,6,c4e73cbde079e7ac83f79ccfc0be8e12ce2450e6a8a1de625560484b32555fb4,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-395,"basil, dried",8823038cf2ca347ce15a61347130b156d7451308f77e40aef6de421144d78f2c,consistent,0,2,1ec5d77bcadd2463d82207185df1f39f7e40ee0e74db6233ee324a7bc1f0bb72,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-39625,clam juice,50ca1ce58fa99c48b6aeb01e84c6a328f02ea7f08482989c69a9b832d4475ad9,consistent,0,1,b4d5f2e519d86fad850c9cd9fe46cf5c2e84846ab3ee9d6d8f6a468829f39a94,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-4,"bay leaf, dried",20c7562b17ead018869721986d3c7669801adaa50fada6a561555e0b3cef9156,consistent,0,13,9ed3576a47d6b1ca6069eb4eb3afa4345530a5615d63cc75fb0c04ec91d1fb1f,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-40,wheat flour,5d055ff280ca0c2204537d8761a3e35c1f2af12ca2ec8d30d511593d1d88067d,consistent,0,45,4017689accf17dbbdb1d42b1fa24b7bdfac7a496ce7180da79cb7093269e4edb,D2,D2,flour,"{""form"":""flour""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-4026,peanut butter,8ab7d8548a9a844cc15713a9cb891fbc74631843de1677673df02f43dbe489ce,consistent,0,4,e213aabb1e706815a742e1b02619cf9e58ef9683b189e92793f790cf3503130b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-4042,spice mix,01fd62980d03dc2f45cb4639e227724dea2d72b8b64aa12be9db1a2b683c8285,consistent,0,1,392f6890efeb19efeb2c256e3731e51555d15b785c35f38e25ae467a68843cff,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-407,cherry tomato,f7f8259465cf4c55d513f46cd5c9f03863586bff745b282357206eb12e749c49,consistent,0,6,5110dc325cc94d08a2a25cb2a552c8e5c655c0978f70145f2fd1af7a7b160cf5,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-408,"tomato, dried",7e8cc0be92dd18db8be7d197ff131a1d6e1c554212f10eb7617a41d553c41986,consistent,0,11,9a6026f7c526817668a9561d4a8fffbe7bbb13aaaba377465e2df3b7a30a7500,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-409,"tomato, dried, in oil",cd97f7dbfc48c231090d913d9e6514d917782e618e0d096d2fedd8807d3891bf,consistent,0,6,430060cb239e3d055414b084d654da8d49c3c1176dcd7a4f78d5633c5786100a,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-41,whole cow milk,9c01a8d0de2380b146221e6db2e1f27c28b219643898e5789fa4ea6b31977aba,consistent,0,6,1cf69d12b4aa847f85a426d1bd523cd4b7d8d29739021fd7429f9d5c50cf892b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-410,"caper, salted",5a285d2a306962854d3d8cbd3ab794fc3de7c4e9a84fa0eec01a038ea5dcb166,consistent,0,1,f4be2d5228bc14c400160ca27ff5d82dc390755a63f8462801ed30016470de6e,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-411,cardamom pod,1bf97a5826eff60bad3fb7cc4a24deaec2d1c04a1663218624f854f26499339e,consistent,0,3,dffd06ae5caa6f86ccfb9c347329bcba8a16f2ba1564bf2ccb9196afcc806687,D2,D2,cardamom,"{""form"":""pod""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-412,potato starch,2533d789585503f1da979f783138494eab83098a45f25a54b544676a7aaef824,consistent,0,1,ee13c6b8542fd0a45b0f6a0bf0d2007ebda8e18a1925e7b0de999144ddcf5457,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-413,black peppercorn,5983f8410d9b743c0d4a57b61a09f2c1d4b54776bee302392906d304c91c5d4d,consistent,0,9,e43f475427a306e54b6954d45b0525137b51c1c8477f9972dec90420907828ef,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-4163,ginger ale,73df77ede6f8122d04c4bea83e0af922951575d4a6ef370befad5c588e58fb5e,consistent,0,1,04c634a3f3b76f72410097b749fe2af2d398b57ec4152caf2ef16696f7830799,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-417,"white pepper, ground",0cf96fab66978404ca0a7b06a00b969d67e985acc016965bd23afe9f0fac4e10,consistent,0,7,5cf839628f11b432aabb146d03178cd91338840802ac3104fba5cf1e354a20b0,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-418530,"cream of sweet corn condensed soup, canned",a02f0aa00a3860f2c8fc996f312e95c8948d374abf275ee7688ae0973fe77cff,consistent,0,1,e6cbcc623233daed74479bb3689811b44d6937e3566e38f304aca080f2e51981,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-4192,"pasta, dried, type macaroni",16a566165e2981cbd9a3e0078585243e8401e3622b202a3acaf246bbf6e0fb68,consistent,0,1,79bf3f03ab5879f5df4826b2b03323a2a18507eea16e21857de31fd013fbb952,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
