entity_slug,facet_key,allowed,defining,reviewer,review_batch,rationale
cilantro,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cilantro,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cilantro,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cilantro,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cilantro,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cilantro,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cinnamon,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clams,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
clove-spice,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cocoa-powder,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,sweetening,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coconut-milk,variety,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-creamer,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-pod,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-pod,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-pod,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-pod,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-pod,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-pod,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coffee-pod,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
condensed-milk,sweetening,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cookies,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-spray,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-spray,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-spray,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-spray,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-spray,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-spray,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-spray,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,wine_color,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cooking-wine,wine_sweetness,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
coriander-seed,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
corn,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,refinement,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cornstarch,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
couscous,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,cream_class,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,fat_content,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,filtration,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cream-cheese,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creamer,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,cream_class,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,fat_content,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
creme-fraiche,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cucumber,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
cumin,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-paste,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
curry-powder,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dijon-mustard,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dill,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
dip,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,bone,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,cut,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,skin,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,species,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
duck,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,egg_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,egg_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
egg-white,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
